,Year,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
30,1984,2,0,22005634133,270.0152716,1.536252303,425796727.5,4.126914455,4.077777778,15.82374257,4385801595,0.005455852,1512176.137,0.648711132,179800594.3,161.3878,91.62635661,5.459814438,1266.3,0.005196246,2.257,18.688,-10000,15.70543264,7.801982827,5018730000,2223628711,0.236276494,0.663717102,189164784.9,0.372273338,-2.021537569,13.15039842,12.42066625,9,13.26742935,910770,12,8.578924428,0.005029169,85.70710119,0.235532757,0.036042379,0.875913632,0.004190974,0.009220143,4.553074499,1.160899886,6.792017096,0.28781194,0.90307459,0.191300152,1.268440645,1.63725355,6.59899352,0.062211167,-784226849.8,451716,7.065774175,5.973622206,5.183459142,89.4822392,2.529287163,3291482,16.23809985,49.74074617,3,6,75.128,1.535939641,7
31,1984,2,0,98284086542,5842.743538,0.035486796,5033092.292,8.497210236,8.36135907,0,0,0,0,0,0,68.3046,62.83264005,13.82557544,7956.5,0,1,6.6,-41400000,47.72838759,-1.995553839,-382400000,-382400000,16.40159156,1.929150705,1645245645,355.8000018,5.928686528,15.06893637,13.75335289,93,4.708652027,8870,12,1.289934648,2.500683454,73.2655595,2.59080847,2.324582712,1.495157869,1.365076612,0.887598224,1.117760084,13.02609624,1.229870342,1.739981538,5.968522114,0.726301756,0.837901466,0.806136678,15.02504511,0,-4979600000,2601,7.745962789,7.312878246,6.546002858,377.0225479,0.993257484,1617395,59.20906201,51.14230478,2,5,18.316,-14.04824377,6
32,1984,2,0,43990351316,2009.255809,0.832682509,434834283.8,8.725532021,4.9462608,6.938921826,3623567292,0.010912986,5698859.176,0.085654202,44729393.65,44.1776,96.26909611,6.699209271,547.4,0.001173012,4.9834,8.295,4099.99995,25.71001618,-1.756351325,-4699996200,-943130433,2.125295168,0.001494776,802668.8741,10.29161267,5.59999653,16.03139025,35.16442287,93,8.433505562,2381740,12,5.178307335,0.574892162,91.59828803,0.023439974,1.406692462,0.679413846,0.623840342,0.115284837,0.374733172,2.599564291,9.277686653,0.955594878,1.659537404,0.881289558,0.245004843,0.603853414,9.371311672,1.129146096,-1477381266,56900,7.510512363,6.066920771,4.021675995,9.192377422,3.087123352,1662042,16.12473438,49.55546449,2,6,52.921,1.419353089,7
33,1984,1,0,31404070398,351.9493477,0.76881504,262089132.3,7.407321037,1.4,0.298637945,101805708.4,1.50E-05,5129.857218,0.172992805,58973266.51,100.234,87.03150446,7.23110294,1544.9,0.067321066,13.476,11.926,-20500,11.07038959,-11.5557467,-48511254500,-3599825950,0.494336205,0.178192354,55510169.71,14.52552162,5.065205605,12.08688844,18.27051855,23,9.653549047,770880,10,7.26571385,18.52442423,67.02231185,2.907301669,1.605874789,0.061358565,11.89613597,4.087183876,5.154119426,21.62479042,3.233284362,24.81670026,9.16840343,1.470839455,2.512897605,2.150398032,15.80067648,0.18994876,2938186405,428314,7.222051447,5.622713237,5.073837373,115.7494668,3.340327604,5831747,22.45871953,47.90996362,2,5,70.899,2.999579017,7
34,1984,1,0,5733226234,583.471824,0.520591543,33055478.82,8.340475057,6.4,1.366805088,86786651.24,0,0,0,0,183.2538,92.97961529,4.882832216,970.8,0,436.9567,14.174,-131100.0001,45.3119277,13.5206572,4.04E+11,925034517.6,0.526549058,0.317778931,21741286.37,39.65189199,-2.701261434,15.1630712,11.6507777,19,17.90989589,318000,12,19.01408346,0.7859443,68.13255399,0.887430852,2.324582712,0.003540931,0.697209313,0.887598224,11.26518146,1.588181096,21.02530943,2.986122406,3.294764266,0.56714672,1.381670647,5.93651225,7.71119803,0,-492039615.6,46591,7.006079286,5.890487831,4.792772877,30.89954403,4.085186877,1644112,44.3906489,47.87778621,3,6,62.307,3.737510455,7
35,1984,1,0,32071577643,1056.721145,0.815836646,299540047.9,10.66337644,2.9,1.870659667,686825590.9,0.114811633,42153882.37,0,0,78.8276,73.09756618,6.680338009,2579.9,0.215783159,100.8175,6.354,583975300,11.87579493,-0.596382451,-22999990200,-228134899.2,4.963501586,1.526672828,584000000,2.310216401,3.355101016,11.04604466,18.95459849,61,22.17500486,1109500,11,8.022296442,1.523762481,80.65545335,0.143875802,0.106255582,9.53801796,1.505670315,0.001148709,0.027281839,1.784232246,3.747423438,0.001335583,0.078354206,0.000667792,0.028492438,0.111298587,0.513086488,0.140764426,-1537431462,32321,8.580274943,7.155982914,5.49321167,27.35474178,2.20869452,3967842,20.14542857,50.24964353,3,6,35.104,0.273348133,6
36,1984,1,0,22214376344,454.5703538,1.366027575,390408976.1,5.602311616,4.4195933,16.11593817,4605915014,0.010961123,3132675.297,0.543450544,155317487.2,105.0668,82.66449792,8.179067231,4347.5,0,0.9302,10.586,1000.000002,22.35124785,-13.46126906,-3837000200,-4124919587,1.310873237,2.379485947,729142857.6,5.671813316,6.09151789,18.03255547,27.48386108,69,11.1599893,995450,12,16.49166388,5.490851765,69.81002882,1.324543384,8.694405962,0.001592382,1.647159987,1.0340929,0.996512683,12.05114731,12.46056929,4.310905355,1.034487243,0.502892514,1.436782677,1.660084045,10.93331426,0.231965572,-2062997312,166164,7.129783901,5.864260963,5.536030123,49.09232106,2.642386099,8122659,37.84278498,49.72352584,2,6,56.078,2.613858142,6
37,1984,1,0,16705037976,4729.059339,0.822769275,156127709.3,11.51967756,5.3,0.445039535,84450167.54,0.002274282,431564.9997,0,0,17.399,69.0060743,17.9907718,6179.4,0.000813019,1.1714,9.1,-291469900,53.24645929,-1.682998288,-396870100,-338799812.2,18.84381193,0.60287082,121362286.6,48.6214918,4.354372418,20.81781763,22.3022097,45,6.379271941,68890,12,6.152310722,3.59094012,87.20580393,0.449632637,0.077497827,1.296298986,3.138610102,0.308642616,1.371203177,6.641885345,3.667650977,0.171780638,0.710274694,0.155036677,0.307799482,1.537136969,3.769768468,0.484173595,-904947955.1,610,7.186677562,7.026017462,6.346158509,51.27628103,0.619707471,918868,46.35552378,49.92910345,2,6,43.885,0.255777081,5
38,1984,1,0,14159883265,741.3712919,0.766773146,126548213.7,7.726974872,2.8,4.840925967,798946255.2,1.635406151,269907374.9,0,0,73.2596,80.12183102,6.754338555,2522.8,0.005354583,3.47E-06,8.62,-98.4183833,21.81650551,4.442949701,2711,781944043.8,2.01198623,-0.505691586,-89000000,3.72E-05,3.608286538,11.79979264,23.44461433,28,108.4775332,1280000,12,15.56760119,2.500683454,74.12171422,0.011988038,0.317521003,9.959143471,1.365076612,0.021708069,0.000324001,0.351541111,3.606237817,0.052997076,0.406920078,0.053606238,0.135233918,0.079191033,0.724902534,0.055186686,-1095663492,46457,7.885744916,6.46912942,5.1478424,14.92155,2.326083331,4983256,39.26456821,49.99083749,3,6,33.551,1.087901667,5
39,1984,1,0,16068887797,1561.139736,1.120624134,202369498.6,6.320472111,4.9,4.697820673,848362609,0,0,0,0,93.3372,107.0933928,6.013566736,584.5,0,4.304500103,5.743,-342206200,12.69667535,-11.77470793,-8871303100,-2060936900,4.041562418,0.000285664,50000,15.28731422,-4.07174187,24.48567093,25.45739796,25,7.162380421,183780,12,14.58020868,10.23554927,46.41334959,0.456423924,29.57853621,0.000539508,8.143336534,0.387366876,0.440238678,30.86310519,14.71988053,10.92168019,0.060592194,33.98467847,1.274950282,0.115653151,8.264171911,0.014750995,555558866.9,16593,7.332712107,5.787040899,3.58949454,56.00744912,3.501779509,1518835,30.9452446,49.49191921,3,6,52.316,3.104992848,6
40,1984,1,0,36789662376,719.8404036,0.680535655,281150975.6,10.16004682,2.7,0.227744751,94088617.63,0.052851485,21834633.38,0.508707391,210163241.4,55.922,65.840027,6.513003891,2102.6,0.027134386,23.6394,6.367,-20025980900,21.90138308,-4.266499255,-42156000000,-1783293992,1.016455675,0.959431442,401019248.9,49.40584771,5.752430251,13.16708305,29.47311368,53,1.447866579,510890,13,2.720307237,6.450524657,75.07192439,8.747921884,0.162740738,0.835834269,3.09612229,3.60782451,5.757324683,13.45984649,1.917563584,9.94786516,9.267231861,0.005568731,0.640884084,0.883219878,3.843480265,0.089416661,-484404836.8,47324,8.65601944,7.271799539,5.702441399,100.0373505,1.820257659,5163053,36.29715585,50.08422836,3,7,72.168,1.45649312,6
41,1984,1,0,6296047576,646.2613026,0.492054269,37047253.06,5.255502314,2.7,11.12152333,837350502.9,0.000118943,8955.309284,0,0,194.9618,96.98722024,7.196552433,1076.6,0,409.5178,14.973,5308940400,33.4785942,2.485168146,79401123800,193889310.3,0.28858798,0.226454442,17667655.87,45.10769504,7.474572543,9.589984227,25.94366095,27,13.55219179,472710,12,7.397667971,0.139879011,86.43309493,0.038440034,0.00980415,0.006406672,0.12745395,0.887598224,5.987132296,0.182104805,7.963969779,0.061251019,0.925897858,0.018544704,0.94934621,4.544522447,2.922930705,0,-272759818.5,42603,6.666936716,5.712754985,4.866396034,20.6093863,3.098761295,702267,20.39167918,50.42664156,2,6,64.65,1.755918788,7
42,1984,1,0,9512488681,1497.658955,0.456487895,45524166.9,4.422523469,1.5,0,0,0.19218501,19166033.96,0,0,110.4388,79.54395251,6.00495136,3463.7,0,1,7.193,-300.0000005,28.20800729,-4.636800259,-479000000,-479000000,2.111288355,0.663091477,68500000,2.054855375,1.252895975,8.43142594,21.32928022,34,18.33184837,48310,13,3.230605495,0.81251502,91.59790806,0.006866324,0.062941304,4.289163796,0.81251502,0.887598224,1.117760084,0.882322649,2.468341156,0.131625576,0.026759046,0.077384267,0.015187566,0.036160872,0.155491752,0,-357700000,11481,8.226867547,6.314528705,4.784702051,131.4753053,2.175962547,1372422,40.31568165,49.62226686,4,7,46.404,1.589352183,6
43,1984,1,0,98284086542,5842.743538,0.400913617,11100720.5,21.16615849,4.1,0,0,0,0,0,0,38.7162,57.55333215,15.89867056,3266.4,0,31.6937,6.6,-316308800,37.14743782,-0.086182295,-78879100,-2488794.303,40.72099762,0.474405392,13700000,11.34829484,4.129118226,16.6363198,25.03950528,99,26.88076068,100250,13,10.86869496,0.136731006,88.06180079,0.157152749,0.271568606,0.240597884,0.131050787,0.000135243,0.268998983,1.069504252,12.55100889,0.068071255,0.322180181,0.064863709,0.146715532,0.142320006,1.732193665,0,-120692289,27,8.494628186,7.431219718,6.392247735,2.389137157,1.06362548,2466226.5,23.71715436,49.69265298,1,7,10.681,-1.316447181,7
44,1984,1,0,2069028339,307.0337576,0.700856859,17245361.75,14.2424355,5.2,0.035525076,874133.9768,1.636084916,40257687.23,0,0,169.8538,100.8888726,5.394437399,1646.1,0.350119885,0.0018,15.79,0,32.47347361,-0.436935185,-276150000,-154812540.2,0.620573651,0.627864531,17200000,0.013481455,-0.336834899,16.98175466,23.36720897,59,18.3312318,743390,14,8.629782706,0.991921648,63.48732157,14.90177731,2.324582712,0.340294816,0.991921648,6.470360133,5.178541821,22.7043539,1.678118556,23.03900815,0.458937463,0.057862378,1.816861563,29.08793405,3.060811391,0,-278833333.3,30294,7.012547733,5.669617225,4.65337815,9.064912092,3.276582267,614316,22.95970253,50.3475861,4,7,60.295,3.359532942,5
45,1988,132,0,98284086542,5842.743538,0.936496038,1032248773,14.01737505,3.9,3.541490692,19707616571,0,0,0,0,49.71,49.1023078,14.79783929,3266.4,0.001060116,0.0009632,10.7,0,32.47347361,-0.436935185,-276150000,-154812540.2,12.32576352,1.929150705,1645245645,86.34299182,3.608286538,16.98175466,23.36720897,93,4.708652027,16389950,10,1.289934648,2.500683454,73.2655595,2.59080847,2.324582712,1.495157869,1.365076612,0.887598224,1.117760084,13.02609624,1.229870342,1.739981538,5.968522114,0.726301756,0.837901466,0.806136678,15.02504511,0.025728658,1764950215,43967,7.92972437,8.084670185,7.166178436,8.960185968,0.648303809,8857931,8.242126993,53.32071956,4,7,26.819,-0.890928191,7
46,1988,142,0,1.19E+12,15318.16533,0.936496038,1032248773,15.6200129,4.1,0.06809078,964921252.1,0.000334472,4739833.172,0,0,16.752,43.82964943,21.13048686,5173.7,0.055336668,0.8979,11.5,-5528274200,21.14796139,-0.370337778,-4641839400,-5169661878,35.50960253,0.076275255,1064750344,70.67421171,3.707235669,20.30124133,23.10867828,80,1.690461283,349130,10,10.79852732,2.407060207,80.28896727,1.700977662,1.176133903,1.552162614,1.999040901,0.762916899,1.721273436,8.912505414,10.5196522,1.870982626,2.294553136,1.760699426,0.678503118,1.884114429,10.57740819,0.022673889,18632182092,6642,7.869496063,7.034125125,6.213164888,223.8267092,0.39067896,3253960,5.704219439,51.93350079,3,6,27.001,-2.507544727,9
47,1988,94,0,4.45E+12,18236.1839,0.713298043,37631892840,14.82984724,4.3,0.665119179,35090091580,0.070137819,3700303007,0.009201918,485471094,54.5456,51.70315283,18.90480311,3706.9,0.138717242,1,8.9,-1200000,8.464351851,-2.082614249,-1.09E+11,-1.09E+11,51.29853049,1.099182904,57736000000,61.23375903,4.203971979,15.60690846,22.75733542,97,3.500903602,9158960,12,3.740978788,3.52064655,75.13880837,3.805752893,0.682055348,12.4861411,1.714899924,1.26430154,1.167062038,21.12021284,1.565560199,2.543649272,5.000844961,0.889504057,1.001252109,2.018729217,20.2462111,0.271479619,22657000000,38623,8.541033592,8.509463004,7.731460096,26.69506145,0.90799904,15963680,8.712256363,50.99290228,3,6,25.058,0.315139141,6
48,1988,35,0,18776846484,2090.626218,3.033230361,671403756.2,14.01737505,3.8,0.058081751,12856361.45,1.095555697,242500609.2,0,0,73.9452,50.03063607,18.5315468,3705.5,0.052317178,0.0017,12,-9.00E-10,45.5656655,-0.330420314,-126700,-74529411.76,21.10432463,1.929150705,1645245645,0.062855907,10.94469206,16.32385885,34.41743534,99,-5.389743836,110630,11,39.83548526,7.138562072,34.98621448,3.969252619,8.541753994,1.031257815,9.249641468,1.194528145,1.191866221,16.63654627,26.99946802,4.161571854,0.965372671,9.564698732,1.472706192,0.240858949,16.33840313,0.000956546,-421000000,1635,6.61841671,6.933031673,7.268594423,81.18454307,0.112372424,1191649,20.19712574,50.58726137,4,7,34.308,-0.891111304,7
49,1988,33,1,1.72E+11,4095.457841,0.874034094,1707250797,11.66959179,2.5,0.006011604,11742465.96,0.026968507,52677585.17,0,0,5.9366,47.34570351,7.275636621,6142,0.026481085,731.47,5.6,3.57E+11,33.02830363,6.670280565,9.61E+12,13138064446,24.48509571,0.51486515,1014100000,40.36307136,11.90471861,10.10540461,34.70418551,58,7.105860379,96460,12,2.563405618,4.267565448,88.41929086,2.892047364,0.157319733,2.085845507,0.923491543,1.709266544,1.249332833,9.017303523,6.689150366,5.302798958,5.469168847,0.577662503,0.631124753,0.333318792,9.439850666,0,-1633696529,10443,10.03064192,8.734300478,6.451903371,435.7375803,0.979189224,10027310,33.89279446,49.89338939,1,6,29.611,-5.004772483,6
50,1988,28,0,2.74E+11,248.3155153,5.83720996,18225520659,8.999908652,1.6,2.667922736,8330055159,0.656425068,2049555990,0,0,22.0616,53.5950254,8.486418713,3930.6,0.851593119,4.86,6.64,-15915052588,14.735226,-0.94722377,-14379222902,-2958687840,0.417260167,1.022558946,3194000000,25.61125777,11.23451516,12.45623136,39.9217887,95,12.09564775,9388250,12,5.549307595,4.441040705,80.82731851,3.876835921,1.102601762,0.718422157,3.490138481,1.452161141,2.983214436,9.746537977,8.783587253,1.159486271,4.399110422,0.334585318,0.381196016,0.291949176,6.11178257,0.017202573,-123304135.8,1134335,8.544532505,7.67915586,7.193258617,117.3413575,1.610071086,7416734,2.695807282,48.69506212,4,7,75.026,0.66158062,6
51,1988,24,0,98284086542,5842.743538,0.936496038,1656163665,14.01737505,2.3179583,0.219925462,1178375989,0.017801534,47575567.53,0,0,57.196,52.30490544,15.13108467,3265.9,0.11067185,0.0021,11,0,32.47347361,-0.436935185,-276150000,-154812540.2,9.638432697,1.929150705,1645245645,86.34299182,3.608286538,16.98175466,23.36720897,96,4.708652027,230340,11,30.81983008,9.48507885,44.27233448,4.932608608,4.131393897,2.355186935,11.39161897,1.078590399,1.018436635,20.77644154,46.35264149,8.59069033,5.138005958,18.07385511,0.472616391,0.290947803,25.95234902,2.161979333,-904947955.1,9542,5.998186656,7.540085276,7.101137036,100.1027264,0.470502242,2003305,16.77590279,50.68376462,4,7,48.21,-1.005792122,8
52,1988,24,0,7.86E+11,13818.76817,0.471990977,4387845242,14.80242629,4.4,0.61592021,5725877593,0.000344551,3203100.5,0,0,31.4378,52.63273875,23.7910357,5399.4,0.006921155,0.5622,11.4,-37029727000,21.48392719,-3.201465707,-16380971600,-29137267165,41.74954658,2.479611448,22567507454,49.73284321,5.747626911,18.34014431,25.20068202,75,6.117904552,241930,11,7.512450174,6.020044676,81.62863351,1.683290112,0.743888917,1.347442383,2.012768477,1.904020555,3.167505874,10.85891632,6.491675116,1.649274396,1.755270547,0.752453523,0.817876602,1.727138341,7.14169257,0.121247427,-730266453.2,6899,7.673845872,6.501171296,6.640456082,235.3090853,0.222063894,7970682,17.89526856,51.400634,2,5,21.76,0.452108511,7
53,1988,23,0,98284086542,5842.743538,0.936496038,601990017.2,14.01737505,4.1,0.219925462,169142967.6,0.017801534,2950781.26,0,0,43.9554,51.34867813,19.58249909,5224.6,0.001060116,50.4142,13.2,0,32.47347361,-0.436935185,-276150000,-154812540.2,8.224208286,1.929150705,1645245645,86.34299182,3.608286538,16.98175466,23.36720897,99,4.708652027,89870,11,45.23985989,3.781704014,41.45081472,2.659612447,4.122313814,0.922472302,3.936471797,1.183737215,0.484717813,13.30932539,43.4585798,0.839806215,2.823586092,1.238296619,0.873210032,0.362195873,11.57592142,0.025728658,-904947955.1,2037,5.98223725,7.657261464,7.61717109,117.9090575,-0.153272936,2023036,29.08881868,51.89494983,4,7,34.368,-0.672755074,8
54,1988,16,0,8.78E+11,15174.89674,0.277815335,2862914807,14.81219785,4.3,0.020250938,208687946.2,0.000912798,9406475.046,0,0,13.1202,50.87071832,20.22968228,6080.8,0.002666367,0.9081,9.5,1000000,20.19605269,-0.683526926,-6353000000,-6995925559,45.83513863,0.829494181,8489906284,69.31312853,4.733954269,21.4902673,23.23647256,79,3.210682242,547566,11,15.17388235,4.944036741,73.52440944,1.185056237,0.613247575,1.588692988,3.825367332,0.687789291,3.401554785,11.30170821,14.82946908,3.781047126,1.760256676,2.774376194,0.379822334,2.741302246,10.10150645,0.007841022,7001431560,5999,7.444538157,7.308276212,7.549990537,105.6246845,0.613768546,9187270,21.50240749,50.8679451,3,6,26.125,0.327097664,7
55,1988,16,0,98284086542,5842.743538,0.936496038,3430324879,14.01737505,3.5636237,0.219925462,130825325.7,0.017801534,370037618,0,0,31.835,54.15245059,14.79100292,2903.7,0.001060116,0.04305,9.9,0,32.47347361,-0.436935185,-276150000,-154812540.2,7.834063114,1.929150705,15000000,86.34299182,3.608286538,16.98175466,23.36720897,96,4.708652027,306290,13,39.73763351,3.732449816,46.67658563,3.358127542,4.32960932,1.56480435,3.582957025,0.574964326,0.175318298,13.58578086,42.79720472,1.192445916,3.045419011,1.333698446,1.383191021,0.139084973,12.23608175,0.025728658,-904947955.1,9746,7.458667057,8.581476874,7.91497037,123.4923994,0.414457483,1615465,6.996625522,51.2851422,4,7,38.957,-0.523199704,6
56,1988,14,0,7.60E+11,13409.61479,0.338291992,2998075570,14.2263318,4.5,0.050887123,450981529.5,0.005154063,45677318.31,0,0,9.519,46.09872033,20.59725847,3807,5.88E-05,0.6722,9.5,-749840400,17.63283507,0.046778709,279438500,415707378.8,35.18464348,0.765351359,6801431954,47.69160464,4.194377273,19.158399,22.32097883,93,6.650402634,294110,11,7.354826946,5.376995413,82.17983067,1.4867552,0.959103933,1.888399872,3.684055846,0.568545408,1.878482129,10.46534239,9.58426613,6.474159618,1.763922707,5.511167592,0.649832097,2.811227021,14.44689985,0.045077639,-4227797828,5179,7.444677769,6.735382399,6.766324265,192.5445854,0.048320597,3441600,9.102568138,51.33349778,3,6,33.234,0.108522238,8
57,1988,14,0,2.50E+12,20421.53927,0.247774054,7607728875,18.42828613,4.1,0.000998054,30644554.63,0.002820257,86594030.89,0.007414178,227647131.3,3.9178,44.61672546,15.9995744,5469.2,0.001060116,128.1517,6.5,-6.04E+11,9.766239935,2.032997497,7.95E+12,62019389793,40.72949313,-0.015791481,-481740894.9,105.7989044,7.146693707,13.84900095,32.25678241,86,0.332358777,364600,12,2.765997669,3.0742028,80.90603555,8.860520198,0.252850464,2.941344051,1.15701444,1.4954439,1.620793734,16.32796679,2.37491506,9.760054959,16.12020401,1.502416732,1.367472315,1.807348444,24.74699255,0.000289216,19374434936,6527,6.229848625,6.528222819,7.880678415,336.2945694,0.426638544,31613386,33.44627215,50.6899209,3,6,22.912,-0.121784955,6
58,1988,14,0,1.90E+11,11501.18905,0.865922646,2008654785,16.75451917,4.6,0.725481159,1682876881,0.575337844,1334593938,0,0,21.055,50.10702668,16.10119807,1629.4,0.214563716,1.3744,7.2,-1758000000,15.95464419,-0.695127024,-2256000000,-1641443539,42.90775396,3.124027123,7376945451,46.14569781,5.776851984,18.02708407,27.98009521,88,7.210523777,7682300,12,4.829139405,3.097596998,78.80979465,10.27119959,0.583803838,0.859468637,2.191400858,1.867360427,0.587832598,16.36106595,1.338142586,2.075264964,6.310112247,0.215265586,0.867443412,0.359221379,9.15707734,0.025721114,-6506839348,2082,8.346320627,8.051401178,7.714367634,2.151985733,1.636206657,3550973,25.15120765,50.09785854,1,6,14.6,1.636215216,6
